idCom,privatesIds,publicsIds,date
467274,[172],[11],2020-02-19
467278,[172],[14],2020-02-26
467281,[172],[14],2020-03-10
467283,[172],[14],2020-03-11
467285,[172],[14],2020-03-12
467286,[172],[14],2020-03-12
467288,[172],[14],2020-03-09
467289,[172],[14],2020-02-25
435990,[267],[2],2018-09-26
397677,[268],[32],2017-03-15
396781,[268],[32],2017-02-14
383173,[250],"[23, 23]",2016-08-25
385225,[250],[23],2016-09-12
385227,[250],"[32, 32]",2016-09-13
385232,[250],[23],2016-09-15
385237,[250],[18],2016-09-21
385239,[250],"[14, 14]",2016-09-21
387726,[250],[14],2016-10-03
387741,[250],"[32, 23]",2016-10-14
389705,[250],"[6, 32]",2016-11-02
392564,[250],[23],2016-12-16
383160,[269],"[32, 4, 32, 4, 4]",2016-08-03
383182,[269],[7],2016-08-25
383183,[269],"[11, 11, 2]",2016-08-12
387730,[269],[11],2016-10-04
387735,[269],"[11, 11]",2016-10-05
387739,[269],[11],2016-10-13
387742,[269],"[4, 2, 4, 32, 7, 11]",2016-10-18
389713,[269],[2],2016-11-10
389719,[269],"[11, 11]",2016-11-18
392547,[269],"[2, 11, 11]",2016-12-13
392574,[269],"[4, 32]",2016-12-22
393712,[269],[4],2017-01-12
396231,[269],"[11, 11]",2017-02-01
396248,[269],[4],2017-02-22
428398,[269],[18],2018-05-04
432066,[269],[4],2018-07-30
392006,[270],"[18, 18, 18, 18, 18, 14, 14, 146]",2016-11-22
404336,[270],[41],2017-05-11
404337,[270],"[41, 41]",2017-05-11
404338,[270],[146],2017-05-31
381785,[271],[14],2016-07-18
381786,[271],"[4, 4, 4, 4, 4]",2016-07-18
381787,[271],"[11, 11]",2016-07-18
418483,[271],[4],2018-01-22
432737,[271],[18],2018-08-17
432738,[271],[4],2018-08-17
449795,[271],[4],2019-04-10
460948,[271],[2],2019-11-27
462106,[271],[14],2019-12-17
462109,[271],[14],2019-12-18
462832,[271],[14],2020-01-07
462836,[271],"[4, 4]",2020-01-08
462839,[271],"[11, 11, 11]",2020-01-08
462843,[271],[14],2020-01-10
462916,[271],[2],2020-01-17
463134,[271],[4],2020-01-28
463137,[271],[32],2020-01-22
463139,[271],[18],2020-01-22
463209,[271],[11],2020-01-31
463733,[271],[14],2020-02-10
384016,[271],[2],2016-09-14
386167,[271],[14],2016-10-18
392971,[271],[11],2017-01-19
422771,[271],[2],2018-03-23
424610,[271],[4],2018-04-18
425231,[271],"[2, 4]",2018-05-04
431404,[271],[2],2018-07-12
436749,[271],[4],2018-10-31
444137,[271],[2],2019-01-18
444399,[271],[4],2019-01-30
460745,[271],[14],2019-11-12
460840,[271],[14],2019-11-21
460871,[271],[14],2019-11-25
460949,[271],"[32, 32]",2019-11-27
461008,[271],[14],2019-11-29
461101,[271],[14],2019-12-03
462103,[271],[14],2019-12-10
465351,[271],[11],2020-02-19
465353,[271],"[4, 4, 4]",2020-02-20
383836,[50],[111],2016-08-18
384993,[50],[51],2016-09-01
404865,[89],[6],2017-07-07
424883,[272],"[23, 23, 23, 23, 23]",2018-04-17
424901,[272],[14],2018-04-17
395768,[272],[14],2017-02-16
411921,[272],"[14, 14, 46, 14, 14, 14]",2017-11-07
424899,[272],"[2, 2]",2018-04-17
440647,[272],[2],2018-11-06
442746,[272],"[14, 33, 14, 14]",2018-11-06
450486,[273],[4],2019-04-11
450559,[273],[14],2019-04-18
382780,[274],"[2, 2, 2, 2]",2016-08-17
383681,[275],[6],2016-08-17
383444,[248],[4],2016-09-13
383445,[248],"[23, 23, 23, 23]",2016-09-13
384015,[276],[2],2016-09-14
392343,[276],[4],2017-01-06
393233,[276],[14],2017-02-02
395334,[276],[4],2017-03-06
459620,[277],[2],2019-08-06
384520,[278],"[36, 36]",2016-09-21
395762,[278],"[4, 4]",2017-02-23
385122,[140],[2],2016-09-19
387367,[140],[2],2016-10-13
387368,[140],[2],2016-10-14
401833,[140],[2],2017-05-29
411434,[140],[2],2017-10-10
385305,[148],[2],2016-09-07
383726,[148],[2],2016-08-23
468453,[148],[2],2020-02-20
468454,[148],[18],2020-02-20
386475,[279],"[2, 4, 4, 11, 2, 4]",2016-10-05
386785,[279],[4],2016-10-03
395130,[279],[2],2017-02-27
405121,[134],"[2, 2]",2017-06-27
423606,[134],"[2, 2]",2018-03-21
429585,[134],[2],2018-05-29
431787,[280],[2],2018-07-24
387017,[281],"[41, 41]",2016-11-07
387018,[281],"[6, 6, 6]",2016-11-07
387021,[281],"[2, 2, 2]",2016-11-08
387022,[281],[4],2016-10-28
401211,[281],"[6, 6]",2017-05-04
401213,[281],[4],2017-05-04
408322,[281],[32],2017-09-14
443327,[281],[28],2019-01-08
385621,[257],[4],2016-09-07
385629,[257],"[72, 72, 2, 4, 4]",2016-09-20
385641,[257],"[18, 11, 36, 36, 2]",2016-09-28
385650,[257],[30],2016-09-30
392858,[257],"[35, 72, 35, 72, 35, 72, 4]",2017-01-08
392859,[257],"[30, 30, 72, 30, 30, 30, 72]",2017-01-09
396267,[257],"[4, 11]",2017-02-02
396284,[257],"[4, 2, 35]",2017-02-08
401003,[257],"[72, 99]",2017-04-12
403615,[257],"[11, 11, 4, 99]",2017-05-18
405249,[257],"[4, 30]",2017-06-14
405257,[257],"[30, 2, 2]",2017-06-28
412403,[257],"[30, 30]",2017-10-20
418141,[257],"[4, 30, 11, 30, 11, 11, 11]",2017-12-12
444043,[257],"[72, 30, 72]",2018-12-05
450718,[257],"[7, 7]",2019-02-21
459234,[257],[14],2019-08-13
463423,[257],"[4, 4, 4, 4]",2020-01-30
403698,[264],[4],2017-05-25
403700,[264],"[2, 2]",2017-05-24
415783,[264],"[29, 29]",2017-11-24
462376,[236],[2],2019-12-12
388860,[282],[2],2016-11-16
388861,[282],"[4, 4]",2016-11-17
388862,[282],"[4, 4]",2016-11-17
388864,[282],"[4, 4, 4]",2016-11-17
395450,[282],[4],2017-03-06
395451,[282],[2],2017-03-06
395453,[282],"[4, 4]",2017-03-07
395455,[282],"[4, 4, 4]",2017-03-07
402775,[282],[4],2017-06-07
410461,[282],"[4, 4]",2017-10-19
410547,[282],[2],2017-10-20
411744,[282],"[4, 4]",2017-11-02
388859,[282],[36],2016-11-16
411502,[283],[2],2017-10-17
420672,[283],[4],2018-02-16
427565,[283],[4],2018-05-31
441510,[283],"[4, 4]",2018-11-19
441570,[283],[2],2018-11-19
441572,[283],[4],2018-11-20
441574,[283],[14],2018-11-20
441582,[283],[6],2018-12-10
386631,[248],"[46, 46]",2016-11-03
386745,[248],"[2, 2, 2]",2016-11-04
389315,[284],[130],2016-09-30
389344,[284],"[4, 4]",2016-10-11
389345,[284],[4],2016-10-11
389375,[284],"[6, 6]",2016-10-11
389376,[284],[2],2016-10-11
389377,[284],[6],2016-10-12
389378,[284],"[2, 2]",2016-10-27
389380,[284],"[146, 26, 130, 285, 83, 6, 6]",2016-10-28
389389,[284],"[14, 14, 14, 14, 14, 14, 14]",2016-10-03
392855,[284],[286],2016-12-09
392860,[284],"[4, 4]",2017-01-04
392861,[284],"[18, 18]",2017-01-04
394310,[284],[2],2017-01-18
396928,[284],[6],2017-02-28
399148,[284],[2],2017-03-16
400203,[284],[6],2017-04-13
400220,[284],"[2, 2, 14]",2017-04-24
406131,[284],"[6, 6]",2017-07-18
406132,[284],"[2, 2, 2]",2017-07-18
406133,[284],[2],2017-07-18
411113,[284],[14],2017-09-19
411114,[284],[2],2017-09-20
421347,[284],"[4, 4]",2018-02-01
432446,[284],[4],2018-07-04
432448,[284],[2],2018-07-13
432449,[284],[4],2018-07-20
432450,[284],[4],2018-07-20
433759,[284],[14],2018-08-28
433761,[284],[4],2018-08-16
434882,[284],[2],2018-09-20
434883,[284],[2],2018-09-21
442540,[284],"[2, 2]",2018-11-08
442547,[284],"[18, 18]",2018-11-16
387995,[257],"[4, 4, 30, 4, 2]",2016-10-13
390931,[257],"[11, 2]",2016-11-01
392456,[257],"[11, 11, 11, 4, 4, 4, 7, 72, 72]",2016-12-13
394404,[257],[30],2017-01-27
405261,[257],"[7, 7, 4, 4, 4]",2017-06-29
407965,[257],"[2, 2, 2, 30, 72, 99]",2017-08-30
407966,[257],"[2, 2, 2]",2017-08-31
412402,[257],"[18, 18, 28]",2017-10-19
419601,[257],[4],2018-01-11
422673,[257],"[4, 2]",2018-02-26
423423,[257],"[4, 4, 4, 286, 11, 11]",2018-03-09
450713,[257],"[7, 4, 4]",2019-04-17
450728,[257],[4],2019-02-01
456743,[257],"[4, 4, 4, 4]",2019-07-04
459236,[257],[4],2019-08-14
459237,[257],[7],2019-08-21
389343,[284],[130],2016-09-30
433827,[287],[2],2018-08-23
443117,[287],[2],2018-12-13
443118,[287],[2],2018-12-07
393036,[230],"[2, 2]",2017-01-24
393040,[230],"[4, 4]",2017-01-25
393041,[230],"[4, 4]",2017-01-25
407677,[230],[30],2017-09-12
407825,[230],[2],2017-09-13
418719,[230],[4],2018-02-01
393043,[230],"[36, 36]",2017-01-25
397869,[230],"[32, 32]",2017-04-05
397994,[230],[30],2017-04-06
397995,[230],[14],2017-04-06
397996,[230],"[4, 4]",2017-04-06
397998,[230],[2],2017-04-06
398000,[230],[2],2017-04-06
407679,[230],[30],2017-09-12
407680,[230],[72],2017-09-12
418716,[230],[72],2018-02-01
418717,[230],[72],2018-02-01
418718,[230],"[2, 2]",2018-02-01
418748,[230],[4],2018-02-02
424704,[230],[4],2018-04-25
424705,[230],[35],2018-04-25
424770,[230],[14],2018-04-26
424771,[230],[14],2018-04-26
424772,[230],[4],2018-04-26
424774,[230],[72],2018-04-26
389412,[288],"[2, 2, 2]",2016-11-22
393991,[288],"[2, 2, 2, 2, 2]",2017-02-14
466245,[289],"[28, 28, 28, 28, 28]",2020-02-25
393143,[290],[18],2017-01-30
393144,[290],[30],2017-01-30
393145,[290],[14],2017-01-30
393146,[290],[14],2017-01-31
393147,[290],[6],2017-01-31
393148,[290],"[4, 4]",2017-01-31
393149,[290],[14],2017-01-31
389406,[117],"[46, 46, 46]",2016-12-05
391999,[291],[14],2016-12-14
391291,[183],[2],2016-11-28
423716,[94],"[33, 33]",2018-03-23
391743,[230],[2],2016-12-16
393005,[275],[18],2017-01-23
393006,[275],"[4, 4]",2017-01-23
393007,[275],"[2, 2]",2017-01-23
393008,[275],[32],2017-01-23
401990,[292],"[4, 4]",2017-05-25
401992,[292],[30],2017-05-25
395387,[293],[2],2017-02-21
393235,[294],[2],2017-02-02
395335,[294],[4],2017-03-06
398115,[294],"[14, 14]",2017-04-05
398124,[294],[2],2017-04-06
399637,[294],"[14, 2, 14, 2, 14, 2, 14, 2]",2017-05-01
401668,[294],"[2, 2, 2, 2]",2017-05-30
404889,[294],[2],2017-06-09
408210,[294],"[2, 2, 2]",2017-09-12
408572,[294],[14],2017-09-22
411671,[294],[32],2017-11-07
411672,[294],[14],2017-11-07
411673,[294],"[14, 14, 14]",2017-11-08
411674,[294],[2],2017-11-08
411675,[294],"[2, 2, 2]",2017-11-08
411818,[294],"[2, 2, 2, 2]",2017-11-09
417215,[294],[2],2017-12-19
419493,[294],[2],2018-02-08
422495,[294],[4],2018-03-15
423187,[294],[2],2018-04-06
424608,[294],"[2, 2, 2]",2018-04-18
425233,[294],[14],2018-05-04
425234,[294],[2],2018-05-04
427013,[294],[4],2018-05-15
427014,[294],[14],2018-05-15
427015,[294],[2],2018-05-15
460744,[294],[14],2019-11-12
460889,[294],[2],2019-11-27
460890,[294],"[32, 32]",2019-11-27
461100,[294],[14],2019-12-03
462107,[294],[14],2019-12-17
462829,[294],[2],2020-01-14
463208,[294],"[2, 2, 2]",2020-01-30
463601,[294],[14],2020-02-08
465350,[294],[2],2020-02-19
395249,[294],[14],2017-02-23
418482,[294],[4],2018-01-22
427197,[294],[2],2018-05-22
427198,[294],"[2, 2, 2]",2018-05-24
431402,[294],[2],2018-07-13
431403,[294],[2],2018-07-13
431635,[294],[33],2018-07-24
436294,[294],[2],2018-10-18
436585,[294],[2],2018-10-25
456219,[294],[2],2019-06-14
460839,[294],[14],2019-11-21
460849,[294],[14],2019-11-22
460870,[294],[14],2019-11-25
461005,[294],[14],2019-11-29
462842,[294],"[8, 2]",2020-01-08
395497,[295],[14],2017-02-28
398233,[295],[14],2017-03-31
408209,[295],[14],2017-08-17
408212,[295],[14],2017-08-23
408216,[295],[14],2017-09-12
408219,[295],[14],2017-09-12
419007,[295],[30],2018-01-30
419008,[295],"[14, 14]",2018-01-30
419009,[295],"[6, 6]",2018-01-30
419010,[295],[14],2018-01-30
419011,[295],[72],2018-01-31
422967,[295],[14],2018-03-15
397430,[296],"[5, 5, 5]",2017-03-21
397433,[296],"[2, 2, 2]",2017-03-21
397437,[296],"[46, 46]",2017-03-22
397440,[296],"[14, 14, 2, 2, 46, 4, 14, 14, 14, 14, 14, 14, 14, 14, 14]",2017-03-21
399150,[296],"[2, 2, 2]",2017-04-13
446898,[296],"[2, 2]",2019-03-07
453719,[296],[4],2019-05-24
455662,[296],"[2, 4, 29]",2019-06-04
404333,[297],[2],2017-06-22
404334,[297],"[2, 2, 2]",2017-06-22
404335,[297],"[23, 23]",2017-06-22
410042,[261],[6],2017-09-14
416102,[261],[14],2017-11-08
396318,[261],"[2, 2, 6, 4]",2017-02-15
399043,[261],[2],2017-03-10
399046,[261],"[2, 2]",2017-03-15
399049,[261],[6],2017-03-21
399052,[261],[6],2017-03-24
438833,[298],"[14, 14, 23, 14, 14, 2, 2, 23, 2, 23, 23, 14, 14, 299, 14, 14, 14, 6]",2018-10-30
395250,[300],"[11, 11]",2017-02-23
398117,[300],[4],2017-04-06
401274,[300],"[14, 14]",2017-05-17
401276,[300],[2],2017-05-17
401278,[300],[2],2017-05-18
401280,[300],"[30, 14]",2017-05-17
401281,[300],"[30, 30]",2017-05-18
401283,[300],[32],2017-05-18
407273,[300],[4],2017-08-31
408214,[300],[2],2017-09-12
408220,[300],[4],2017-09-12
410506,[300],"[4, 4, 4, 4]",2017-10-18
410508,[300],[14],2017-10-18
410510,[300],"[30, 30]",2017-10-18
410512,[300],[32],2017-10-18
410514,[300],[36],2017-10-19
410516,[300],"[2, 2, 2, 2]",2017-10-19
410518,[300],[4],2017-10-19
410945,[300],[4],2017-10-29
416964,[300],"[4, 4]",2017-12-04
422496,[300],[4],2018-03-15
432736,[300],[18],2018-08-17
398120,[300],[2],2017-04-06
418480,[300],[4],2018-01-22
425229,[300],[2],2018-05-04
431987,[300],[2],2018-08-08
395332,[300],[4],2017-03-06
422769,[300],[2],2018-03-23
444136,[300],[2],2019-01-18
403507,[301],[14],2017-06-01
415514,[301],[32],2017-12-12
415525,[301],"[14, 14]",2017-12-12
415552,[301],[6],2017-12-08
439314,[301],"[4, 4, 4, 4, 28, 4, 4]",2018-10-30
395241,[302],"[4, 4]",2017-02-14
395242,[302],"[2, 2]",2017-02-14
398086,[302],"[2, 2]",2017-03-29
399884,[302],"[2, 2]",2017-04-25
399886,[302],"[4, 4]",2017-04-25
403343,[302],"[4, 4]",2017-05-17
403345,[302],"[2, 2, 2]",2017-05-17
404463,[302],"[2, 2, 2, 4, 4, 4, 23, 4, 2, 2]",2017-06-16
406259,[302],"[2, 2, 2]",2017-07-04
406260,[302],[2],2017-07-13
406261,[302],[2],2017-07-31
409274,[302],[2],2017-09-14
409276,[302],[4],2017-09-14
409278,[302],[2],2017-09-22
412562,[302],[2],2017-10-10
412586,[302],"[2, 2]",2017-10-17
415644,[302],"[2, 4, 4]",2017-11-23
420598,[302],"[2, 2]",2018-02-13
430286,[302],[2],2018-06-19
432194,[302],[2],2018-07-04
432196,[302],[2],2018-07-05
434896,[302],[4],2018-09-11
434897,[302],[2],2018-09-12
434898,[302],[6],2018-09-13
438277,[302],[2],2018-10-10
442269,[302],[6],2018-11-06
442273,[302],[2],2018-11-14
442277,[302],[6],2018-11-19
442278,[302],"[2, 2, 2]",2018-11-19
442283,[302],[14],2018-11-20
442284,[302],[46],2018-11-20
442288,[302],[2],2018-11-30
442292,[302],[14],2018-11-19
445064,[302],[2],2019-01-29
447303,[302],[2],2019-02-20
447304,[302],[2],2019-02-20
447305,[302],[23],2019-02-21
449807,[302],[4],2019-03-08
449842,[302],[2],2019-03-20
452922,[302],[4],2019-04-03
452924,[302],[2],2019-04-17
452925,[302],[2],2019-04-25
456125,[302],[2],2019-05-08
456127,[302],[2],2019-05-17
457047,[302],[4],2019-06-19
457051,[302],[2],2019-06-27
458283,[302],[23],2019-07-30
458287,[302],[23],2019-07-30
458288,[302],"[2, 2]",2019-07-30
459595,[302],"[2, 23]",2019-08-22
461313,[302],[2],2019-11-25
463047,[302],[23],2020-01-08
463048,[302],"[6, 6, 6]",2020-01-08
463049,[302],"[4, 4, 4]",2020-01-09
463109,[302],[2],2020-01-28
463110,[302],[4],2020-01-28
463112,[302],[2],2020-01-29
463113,[302],"[23, 23]",2020-01-29
463114,[302],"[6, 6]",2020-01-28
463115,[302],[14],2020-01-29
463116,[302],[11],2020-01-30
466244,[302],"[14, 14]",2020-02-25
466246,[302],[14],2020-02-25
466248,[302],[14],2020-02-25
466249,[302],[51],2020-02-25
466250,[302],"[30, 30]",2020-02-25
466251,[302],"[46, 46, 46, 46]",2020-02-26
466255,[302],[18],2020-02-26
466256,[302],"[23, 23]",2020-02-26
466268,[302],[4],2020-02-26
466269,[302],[4],2020-02-26
466270,[302],[18],2020-02-26
429424,[302],"[2, 2]",2018-05-03
468541,[265],[14],2020-02-20
411507,[303],[2],2017-10-05
399377,[304],"[28, 28]",2017-03-30
399378,[304],[305],2017-03-30
399379,[304],"[306, 306]",2017-03-30
399380,[304],"[28, 2, 2, 2, 28]",2017-03-30
399381,[304],"[4, 4]",2017-03-31
427619,[230],[14],2018-06-05
399431,[307],"[32, 2, 2, 2]",2017-04-24
401220,[307],"[2, 2, 2, 2]",2017-05-17
401225,[307],"[4, 4, 4, 4, 4]",2017-05-17
401226,[307],"[46, 46, 46, 46, 46, 46]",2017-05-17
401227,[307],"[30, 30]",2017-05-17
401228,[307],[32],2017-05-17
403251,[307],[46],2017-05-24
403252,[307],[2],2017-05-24
406625,[307],"[2, 4, 46, 4]",2017-07-17
407779,[307],[46],2017-08-28
407780,[307],[46],2017-08-30
409498,[307],"[46, 46]",2017-10-11
409503,[307],[46],2017-10-05
409505,[307],[4],2017-09-28
412538,[307],[46],2017-10-10
415329,[307],[2],2017-11-29
415330,[307],[2],2017-11-29
415332,[307],"[46, 46, 46]",2017-11-29
415337,[307],"[46, 46]",2017-11-16
417838,[307],[32],2017-12-05
417841,[307],[32],2017-12-08
419104,[307],"[32, 2]",2018-01-22
419107,[307],[2],2018-01-17
423475,[307],[2],2018-03-21
423494,[307],[4],2018-03-22
425797,[307],[4],2018-04-25
425799,[307],[4],2018-04-17
425802,[307],[4],2018-04-19
425803,[307],"[2, 2]",2018-04-03
427741,[307],"[4, 2, 46, 2, 6, 32, 2]",2018-05-22
430967,[307],[2],2018-06-26
430971,[307],[2],2018-06-21
432132,[307],[2],2018-07-12
432133,[307],[2],2018-07-31
433148,[307],"[4, 4]",2018-08-28
433154,[307],"[2, 2]",2018-08-28
433156,[307],[2],2018-08-31
433158,[307],[2],2018-08-01
433159,[307],[2],2018-08-30
434848,[307],"[2, 2]",2018-09-04
435008,[307],[2],2018-09-15
440215,[307],[2],2018-11-13
440216,[307],"[2, 2, 2]",2018-11-19
440217,[307],[2],2018-11-19
440218,[307],[6],2018-11-19
442974,[307],[2],2018-12-19
442975,[307],"[4, 4]",2018-12-07
442976,[307],[6],2018-12-14
446922,[307],[18],2019-03-07
446923,[307],[46],2019-03-07
448586,[307],[2],2019-03-20
448645,[307],[14],2019-03-27
448646,[307],[14],2019-03-27
448929,[307],"[46, 46]",2019-04-01
448930,[307],[46],2019-04-01
452264,[307],[2],2019-04-30
456494,[307],[2],2019-06-25
456611,[307],[2],2019-06-25
457019,[307],[119],2019-07-10
457897,[307],[119],2019-07-18
458649,[307],[2],2019-07-18
459305,[307],[2],2019-08-26
459306,[307],[119],2019-09-03
460434,[307],[119],2019-11-06
460435,[307],[2],2019-11-06
461746,[307],[4],2019-12-03
465268,[307],[2],2020-02-18
465538,[307],[119],2020-02-26
465599,[307],[46],2020-02-25
465600,[307],"[2, 2]",2020-02-26
399728,[180],[14],2017-04-21
431507,[180],[46],2018-07-18
452928,[180],[2],2019-04-11
452947,[180],[14],2019-04-17
420668,[308],"[6, 6]",2018-02-06
420669,[308],[14],2018-02-06
399280,[309],[2],2017-03-02
401982,[59],[14],2017-05-17
401983,[59],[36],2017-05-17
401986,[59],[14],2017-05-18
401987,[59],"[11, 11, 11]",2017-05-18
401988,[59],[2],2017-05-17
402265,[310],[2],2017-05-30
402270,[310],"[14, 14, 14, 14]",2017-05-30
406606,[310],[2],2017-07-25
408847,[310],"[14, 14]",2017-09-20
408848,[310],"[2, 2]",2017-09-21
430483,[310],"[2, 2, 2, 2]",2018-06-08
430485,[310],"[14, 14, 14]",2018-06-08
430487,[310],[2],2018-06-19
430497,[310],"[14, 14, 14, 14]",2018-07-06
443040,[310],[285],2018-12-19
465379,[310],"[2, 2, 2]",2020-02-19
465380,[310],"[4, 4, 4]",2020-02-19
465922,[310],[2],2020-02-19
399921,[311],[11],2017-04-27
399922,[311],"[46, 46]",2017-04-27
399923,[311],[30],2017-04-27
399924,[311],[11],2017-04-27
399925,[311],"[46, 46]",2017-04-27
399926,[311],[30],2017-04-27
405325,[312],[2],2017-06-28
405327,[312],[2],2017-06-28
421666,[312],[4],2018-02-21
421689,[312],[2],2018-02-27
428508,[312],[4],2018-05-24
428509,[312],[14],2018-05-24
433370,[312],"[14, 14]",2018-08-20
433375,[312],"[4, 4]",2018-08-20
438760,[312],[4],2018-10-18
447088,[312],"[14, 14]",2019-02-05
447095,[312],"[4, 4]",2019-02-06
447098,[312],"[4, 4]",2019-02-06
447103,[312],[14],2019-02-06
447106,[312],"[4, 4, 4, 4, 4]",2019-02-07
466714,[312],[2],2020-02-11
403697,[300],[2],2017-05-17
403925,[300],[30],2017-05-18
403695,[59],[2],2017-05-17
403926,[59],[30],2017-05-18
465824,[288],"[200, 14, 200, 6, 2, 6]",2020-02-18
403479,[301],[32],2017-06-01
415491,[301],[6],2017-12-12
438959,[313],"[18, 18]",2018-10-29
401738,[314],"[200, 14, 18, 14]",2017-05-30
401913,[315],[33],2017-04-13
405595,[275],[146],2017-06-20
405598,[275],[146],2017-06-20
425929,[275],"[28, 28]",2018-04-25
467821,[275],[14],2020-02-07
433418,[316],[2],2018-08-10
438457,[316],[2],2018-10-17
438462,[316],"[14, 14]",2018-10-25
447335,[316],[4],2019-02-05
449558,[316],[32],2019-03-21
449563,[316],[2],2019-03-21
449566,[316],"[46, 46]",2019-03-21
449567,[316],"[6, 6, 6]",2019-03-25
449568,[316],[36],2019-03-25
449569,[316],"[18, 18, 18]",2019-03-28
449572,[316],"[32, 32]",2019-03-28
449574,[316],[18],2019-03-29
454956,[316],[32],2019-05-09
405045,[316],[6],2017-06-27
405046,[316],[46],2017-06-27
405047,[316],[46],2017-06-29
409859,[316],[4],2017-09-12
409863,[316],[4],2017-09-15
435230,[316],[2],2018-09-25
404129,[57],[14],2017-05-04
404130,[57],[14],2017-05-09
404135,[57],[14],2017-06-05
404138,[57],[14],2017-06-16
410249,[57],[14],2017-10-03
410400,[57],[14],2017-10-17
439820,[57],[14],2018-10-24
440378,[57],[14],2018-11-27
452506,[57],[2],2019-04-30
424589,[317],[14],2018-03-22
429537,[317],[14],2018-05-31
429538,[317],[14],2018-05-31
429539,[317],[14],2018-05-31
429540,[317],[14],2018-05-31
424590,[317],[4],2018-03-22
429536,[317],[14],2018-05-31
406507,[316],"[6, 6]",2017-07-04
406518,[316],[6],2017-07-27
409628,[318],"[2, 2]",2017-09-22
412406,[318],[11],2017-10-17
412409,[318],[11],2017-10-23
415677,[318],"[11, 11]",2017-11-07
415680,[318],"[41, 41]",2017-11-07
416557,[318],"[2, 2]",2017-10-11
419056,[318],"[2, 2]",2018-01-09
421540,[318],[41],2018-02-06
428476,[318],[11],2018-05-04
428489,[318],[6],2018-05-17
435301,[318],[11],2018-09-19
419052,[318],[4],2018-01-09
426000,[318],[33],2018-04-12
426002,[318],[2],2018-04-18
426005,[318],"[11, 11]",2018-04-18
412408,[318],[2],2017-10-17
430812,[318],[4],2018-06-20
410125,[319],[2],2017-09-25
410126,[319],[4],2017-09-26
410129,[319],"[2, 2]",2017-09-26
407056,[320],[17],2017-08-16
421156,[321],"[4, 14, 14, 14]",2018-02-06
413153,[322],"[46, 46, 4]",2017-09-25
413171,[322],"[2, 18, 30, 14]",2017-11-07
413209,[322],[32],2017-10-11
420327,[322],[14],2018-02-01
420328,[322],[30],2018-02-01
420329,[322],[6],2018-02-01
426494,[322],[14],2018-04-25
426508,[322],"[14, 14, 33]",2018-04-25
426518,[322],[14],2018-04-25
430825,[322],"[46, 46]",2018-06-01
430827,[322],"[46, 46]",2018-06-26
430828,[322],[28],2018-06-26
430830,[322],[6],2018-06-26
430832,[322],[4],2018-06-26
430834,[322],[32],2018-06-26
468287,[322],[14],2020-02-20
468294,[322],"[18, 18]",2020-02-20
468299,[322],"[4, 4]",2020-02-20
468302,[322],[46],2020-02-20
468306,[322],[6],2020-02-20
428517,[323],[14],2018-05-14
430831,[323],[14],2018-06-08
430836,[323],[2],2018-06-20
408830,[324],"[23, 23]",2017-09-25
431932,[324],[23],2018-07-05
431933,[324],"[23, 23, 23, 23, 23, 72]",2018-07-12
408837,[324],"[32, 4, 4, 2, 2, 2, 2]",2017-09-26
417610,[324],"[2, 14, 2, 2, 72]",2017-12-01
418891,[324],"[2, 2, 2]",2018-01-09
418902,[324],"[2, 2, 2, 2, 2, 4, 4]",2018-01-17
418907,[324],"[6, 6]",2018-01-19
418911,[324],[72],2018-01-23
421120,[324],"[2, 2, 2, 2, 2, 2]",2018-02-08
421123,[324],"[2, 2]",2018-02-12
421124,[324],"[2, 2, 2, 2, 2, 2, 2, 2]",2018-02-23
423184,[324],"[2, 2]",2018-03-01
423186,[324],[14],2018-03-01
423189,[324],"[2, 2]",2018-03-23
427083,[324],[17],2018-04-05
427084,[324],[2],2018-04-17
427085,[324],[72],2018-04-17
427954,[324],[23],2018-05-30
427957,[324],[2],2018-05-30
427958,[324],[6],2018-05-30
427959,[324],[46],2018-05-30
430283,[324],[72],2018-06-20
430378,[324],"[2, 2, 2, 2, 2]",2017-09-25
431930,[324],[2],2018-07-13
431931,[324],[2],2018-07-19
431943,[324],[14],2018-07-10
431944,[324],[14],2018-07-10
432860,[324],[2],2018-07-19
432861,[324],[2],2018-07-17
433208,[324],"[2, 2, 2, 2, 2, 2, 2, 2]",2018-08-14
433209,[324],"[4, 4, 4, 4]",2018-08-14
433213,[324],"[2, 2]",2018-08-15
433217,[324],[14],2018-08-15
435136,[324],"[2, 2, 2]",2018-09-14
435139,[324],[4],2018-09-14
435143,[324],[18],2018-09-14
435146,[324],"[2, 2]",2018-09-14
435166,[324],"[4, 4]",2018-09-11
435250,[324],"[18, 18]",2018-09-11
437016,[324],"[2, 2]",2018-10-16
437392,[324],[2],2018-10-17
437393,[324],[2],2018-10-16
437394,[324],[72],2018-10-17
437546,[324],"[2, 2, 2]",2018-10-01
444542,[324],[2],2019-01-10
444546,[324],"[2, 2, 2, 2, 2, 2, 2, 2]",2019-01-31
444553,[324],"[23, 4, 4, 4, 4, 4]",2019-01-31
446620,[324],[83],2019-02-01
446621,[324],[4],2019-02-01
446624,[324],[2],2019-02-01
446625,[324],[4],2019-02-01
446626,[324],"[159, 18]",2019-02-06
446627,[324],[2],2019-02-15
446629,[324],[17],2019-02-12
446630,[324],[159],2019-02-20
446631,[324],[159],2019-02-26
448950,[324],[83],2019-03-04
451385,[324],[72],2019-04-16
